"EXOSC10","ensg00000270914","Sun Aug 09 14:10:58 2020"
"VPS13D","ensg00000270914","Sun Aug 09 14:10:58 2020"
"KIAA2013","ensg00000270914","Sun Aug 09 14:10:58 2020"
"ENSG00000271895","ensg00000270914","Sun Aug 09 14:10:58 2020"
"ENSG00000226849","ensg00000270914","Sun Aug 09 14:10:58 2020"
"ENSG00000271732","ensg00000271732","Sun Aug 09 14:11:03 2020"
"NBPF1","ensg00000271732","Sun Aug 09 14:11:03 2020"
"CROCC","ensg00000271732","Sun Aug 09 14:11:03 2020"
"SPEN","ensg00000271732","Sun Aug 09 14:11:03 2020"
"piR-40418-001","ensg00000271732","Sun Aug 09 14:11:03 2020"
"ZBTB17","ensg00000271732","Sun Aug 09 14:11:03 2020"
"CROCCP2","ensg00000271732","Sun Aug 09 14:11:03 2020"
"RPL22P3","ensg00000271732","Sun Aug 09 14:11:03 2020"
"LOC105376794","ensg00000271732","Sun Aug 09 14:11:03 2020"
"ARHGEF19","ensg00000271732","Sun Aug 09 14:11:03 2020"
"RPS16P1","ensg00000271732","Sun Aug 09 14:11:03 2020"
"ENSG00000237938","ensg00000271732","Sun Aug 09 14:11:03 2020"
"lnc-NBPF1-2","ensg00000271732","Sun Aug 09 14:11:03 2020"
"lnc-NBPF1-1","ensg00000271732","Sun Aug 09 14:11:03 2020"
"MFAP2","ensg00000271732","Sun Aug 09 14:11:03 2020"
"NECAP2","ensg00000271732","Sun Aug 09 14:11:03 2020"
"piR-50311-002","ensg00000271732","Sun Aug 09 14:11:03 2020"
"FBXO42","ensg00000271732","Sun Aug 09 14:11:03 2020"
"SZRD1","ensg00000271732","Sun Aug 09 14:11:03 2020"
"CROCCP3","ensg00000271732","Sun Aug 09 14:11:03 2020"
"LINC01772","ensg00000271732","Sun Aug 09 14:11:03 2020"
"ENSG00000226526","ensg00000271732","Sun Aug 09 14:11:03 2020"
"piR-37244","ensg00000271732","Sun Aug 09 14:11:03 2020"
"ENSG00000228549","ensg00000271732","Sun Aug 09 14:11:03 2020"
"piR-42350","ensg00000271732","Sun Aug 09 14:11:03 2020"
"ENSG00000272004","ensg00000272004","Sun Aug 09 14:10:47 2020"
"CDK11B","ensg00000272004","Sun Aug 09 14:10:47 2020"
"SLC35E2B","ensg00000272004","Sun Aug 09 14:10:47 2020"
"piR-34351","ensg00000272004","Sun Aug 09 14:10:47 2020"
